roomidx ,idx ,romname ,minpeople,maxpeople,price,r_check,content,col1,col2
4699,1175,가을방,4,6,80000,0,,,
4700,1175,겨울방,8,10,150000,0,,,
4701,1176,봄방,2,4,50000,0,,,
4702,1176,여름방,2,6,70000,0,,,
4703,1176,가을방,4,6,80000,0,,,
4704,1176,겨울방,8,10,150000,0,,,
4705,1177,봄방,2,4,50000,0,,,
4706,1177,여름방,2,6,70000,0,,,
4707,1177,가을방,4,6,80000,0,,,
4708,1177,겨울방,8,10,150000,0,,,
4709,1178,봄방,2,4,50000,0,,,
4710,1178,여름방,2,6,70000,0,,,
4711,1178,가을방,4,6,80000,0,,,
4712,1178,겨울방,8,10,150000,0,,,
4713,1179,봄방,2,4,50000,0,,,
4714,1179,여름방,2,6,70000,0,,,
4715,1179,가을방,4,6,80000,0,,,
4716,1179,겨울방,8,10,150000,0,,,
4717,1180,봄방,2,4,50000,0,,,
4718,1180,여름방,2,6,70000,0,,,
4719,1180,가을방,4,6,80000,0,,,
4720,1180,겨울방,8,10,150000,0,,,
4721,1181,봄방,2,4,50000,0,,,
4722,1181,여름방,2,6,70000,0,,,
4723,1181,가을방,4,6,80000,0,,,
4724,1181,겨울방,8,10,150000,0,,,
4725,1182,봄방,2,4,50000,0,,,
4726,1182,여름방,2,6,70000,0,,,
4727,1182,가을방,4,6,80000,0,,,
4728,1182,겨울방,8,10,150000,0,,,
4729,1183,봄방,2,4,50000,0,,,
4730,1183,여름방,2,6,70000,0,,,
4731,1183,가을방,4,6,80000,0,,,
4732,1183,겨울방,8,10,150000,0,,,
4733,1184,봄방,2,4,50000,0,,,
4734,1184,여름방,2,6,70000,0,,,
4735,1184,가을방,4,6,80000,0,,,
4736,1184,겨울방,8,10,150000,0,,,
4737,1185,봄방,2,4,50000,0,,,
4738,1185,여름방,2,6,70000,0,,,
4739,1185,가을방,4,6,80000,0,,,
4740,1185,겨울방,8,10,150000,0,,,
4741,1186,봄방,2,4,50000,0,,,
4742,1186,여름방,2,6,70000,0,,,
4743,1186,가을방,4,6,80000,0,,,
4744,1186,겨울방,8,10,150000,0,,,
4745,1187,봄방,2,4,50000,0,,,
4746,1187,여름방,2,6,70000,0,,,
4747,1187,가을방,4,6,80000,0,,,
4748,1187,겨울방,8,10,150000,0,,,
4749,1188,봄방,2,4,50000,0,,,
4750,1188,여름방,2,6,70000,0,,,
4751,1188,가을방,4,6,80000,0,,,
4752,1188,겨울방,8,10,150000,0,,,
4753,1189,봄방,2,4,50000,0,,,
4754,1189,여름방,2,6,70000,0,,,
4755,1189,가을방,4,6,80000,0,,,
4756,1189,겨울방,8,10,150000,0,,,
4757,1190,봄방,2,4,50000,0,,,
4758,1190,여름방,2,6,70000,0,,,
4759,1190,가을방,4,6,80000,0,,,
4760,1190,겨울방,8,10,150000,0,,,
4761,1191,봄방,2,4,50000,0,,,
4762,1191,여름방,2,6,70000,0,,,
4763,1191,가을방,4,6,80000,0,,,
4764,1191,겨울방,8,10,150000,0,,,
4765,1192,봄방,2,4,50000,0,,,
4766,1192,여름방,2,6,70000,0,,,
4767,1192,가을방,4,6,80000,0,,,
4768,1192,겨울방,8,10,150000,0,,,
4769,1193,봄방,2,4,50000,0,,,
4770,1193,여름방,2,6,70000,0,,,
4771,1193,가을방,4,6,80000,0,,,
4772,1193,겨울방,8,10,150000,0,,,
4773,1194,봄방,2,4,50000,0,,,
4774,1194,여름방,2,6,70000,0,,,
4775,1194,가을방,4,6,80000,0,,,
4776,1194,겨울방,8,10,150000,0,,,
4777,1195,봄방,2,4,50000,0,,,
4778,1195,여름방,2,6,70000,0,,,
4779,1195,가을방,4,6,80000,0,,,
4780,1195,겨울방,8,10,150000,0,,,
4781,1196,봄방,2,4,50000,0,,,
4782,1196,여름방,2,6,70000,0,,,
4783,1196,가을방,4,6,80000,0,,,
4784,1196,겨울방,8,10,150000,0,,,
4785,1197,봄방,2,4,50000,0,,,
4786,1197,여름방,2,6,70000,0,,,
4787,1197,가을방,4,6,80000,0,,,
4788,1197,겨울방,8,10,150000,0,,,
4789,1198,봄방,2,4,50000,0,,,
4790,1198,여름방,2,6,70000,0,,,
4791,1198,가을방,4,6,80000,0,,,
4792,1198,겨울방,8,10,150000,0,,,
4793,1199,봄방,2,4,50000,0,,,
4794,1199,여름방,2,6,70000,0,,,
4795,1199,가을방,4,6,80000,0,,,
4796,1199,겨울방,8,10,150000,0,,,
4797,1200,봄방,2,4,50000,0,,,
4798,1200,여름방,2,6,70000,0,,,
4799,1200,가을방,4,6,80000,0,,,
4800,1200,겨울방,8,10,150000,0,,,
4801,1201,봄방,2,4,50000,0,,,
4802,1201,여름방,2,6,70000,0,,,
4803,1201,가을방,4,6,80000,0,,,
4804,1201,겨울방,8,10,150000,0,,,
4805,1202,봄방,2,4,50000,0,,,
4806,1202,여름방,2,6,70000,0,,,
4807,1202,가을방,4,6,80000,0,,,
4808,1202,겨울방,8,10,150000,0,,,
4809,1203,봄방,2,4,50000,0,,,
4810,1203,여름방,2,6,70000,0,,,
4811,1203,가을방,4,6,80000,0,,,
4812,1203,겨울방,8,10,150000,0,,,
4813,1204,봄방,2,4,50000,0,,,
4814,1204,여름방,2,6,70000,0,,,
4815,1204,가을방,4,6,80000,0,,,
4816,1204,겨울방,8,10,150000,0,,,
4817,1205,봄방,2,4,50000,0,,,
4818,1205,여름방,2,6,70000,0,,,
4819,1205,가을방,4,6,80000,0,,,
4820,1205,겨울방,8,10,150000,0,,,
4821,1206,봄방,2,4,50000,0,,,
4822,1206,여름방,2,6,70000,0,,,
4823,1206,가을방,4,6,80000,0,,,
4824,1206,겨울방,8,10,150000,0,,,
4825,1207,봄방,2,4,50000,0,,,
4826,1207,여름방,2,6,70000,0,,,
4827,1207,가을방,4,6,80000,0,,,
4828,1207,겨울방,8,10,150000,0,,,
4829,1208,봄방,2,4,50000,0,,,
4830,1208,여름방,2,6,70000,0,,,
4831,1208,가을방,4,6,80000,0,,,
4832,1208,겨울방,8,10,150000,0,,,
4833,1209,봄방,2,4,50000,0,,,
4834,1209,여름방,2,6,70000,0,,,
4835,1209,가을방,4,6,80000,0,,,
4836,1209,겨울방,8,10,150000,0,,,
4837,1210,봄방,2,4,50000,0,,,
4838,1210,여름방,2,6,70000,0,,,
4839,1210,가을방,4,6,80000,0,,,
4840,1210,겨울방,8,10,150000,0,,,
4841,1211,봄방,2,4,50000,0,,,
4842,1211,여름방,2,6,70000,0,,,
4843,1211,가을방,4,6,80000,0,,,
4844,1211,겨울방,8,10,150000,0,,,
4845,1212,봄방,2,4,50000,0,,,
4846,1212,여름방,2,6,70000,0,,,
4847,1212,가을방,4,6,80000,0,,,
4848,1212,겨울방,8,10,150000,0,,,
4849,1213,봄방,2,4,50000,0,,,
4850,1213,여름방,2,6,70000,0,,,
4851,1213,가을방,4,6,80000,0,,,
4852,1213,겨울방,8,10,150000,0,,,
4853,1214,봄방,2,4,50000,0,,,
4854,1214,여름방,2,6,70000,0,,,
4855,1214,가을방,4,6,80000,0,,,
4856,1214,겨울방,8,10,150000,0,,,
4857,1215,봄방,2,4,50000,0,,,
4858,1215,여름방,2,6,70000,0,,,
4859,1215,가을방,4,6,80000,0,,,
4860,1215,겨울방,8,10,150000,0,,,
4861,1216,봄방,2,4,50000,0,,,
4862,1216,여름방,2,6,70000,0,,,
4863,1216,가을방,4,6,80000,0,,,
4864,1216,겨울방,8,10,150000,0,,,
4865,1217,봄방,2,4,50000,0,,,
4866,1217,여름방,2,6,70000,0,,,
4867,1217,가을방,4,6,80000,0,,,
4868,1217,겨울방,8,10,150000,0,,,
4869,1218,봄방,2,4,50000,0,,,
4870,1218,여름방,2,6,70000,0,,,
4871,1218,가을방,4,6,80000,0,,,
4872,1218,겨울방,8,10,150000,0,,,
4873,1219,봄방,2,4,50000,0,,,
4874,1219,여름방,2,6,70000,0,,,
4875,1219,가을방,4,6,80000,0,,,
4876,1219,겨울방,8,10,150000,0,,,
4877,1220,봄방,2,4,50000,0,,,
4878,1220,여름방,2,6,70000,0,,,
4879,1220,가을방,4,6,80000,0,,,
4880,1220,겨울방,8,10,150000,0,,,
4881,1221,봄방,2,4,50000,0,,,
4882,1221,여름방,2,6,70000,0,,,
4883,1221,가을방,4,6,80000,0,,,
4884,1221,겨울방,8,10,150000,0,,,
4885,1222,봄방,2,4,50000,0,,,
4886,1222,여름방,2,6,70000,0,,,
4887,1222,가을방,4,6,80000,0,,,
4888,1222,겨울방,8,10,150000,0,,,
4889,1223,봄방,2,4,50000,0,,,
4890,1223,여름방,2,6,70000,0,,,
4891,1223,가을방,4,6,80000,0,,,
4892,1223,겨울방,8,10,150000,0,,,
4893,1224,봄방,2,4,50000,0,,,
4894,1224,여름방,2,6,70000,0,,,
4895,1224,가을방,4,6,80000,0,,,
4896,1224,겨울방,8,10,150000,0,,,
4897,1225,봄방,2,4,50000,0,,,
4898,1225,여름방,2,6,70000,0,,,
4899,1225,가을방,4,6,80000,0,,,
4900,1225,겨울방,8,10,150000,0,,,
4901,1226,봄방,2,4,50000,0,,,
4902,1226,여름방,2,6,70000,0,,,
4903,1226,가을방,4,6,80000,0,,,
4904,1226,겨울방,8,10,150000,0,,,
4905,1227,봄방,2,4,50000,0,,,
4906,1227,여름방,2,6,70000,0,,,
4907,1227,가을방,4,6,80000,0,,,
4908,1227,겨울방,8,10,150000,0,,,
4909,1228,봄방,2,4,50000,0,,,
4910,1228,여름방,2,6,70000,0,,,
4911,1228,가을방,4,6,80000,0,,,
4912,1228,겨울방,8,10,150000,0,,,
4913,1229,봄방,2,4,50000,0,,,
4914,1229,여름방,2,6,70000,0,,,
4915,1229,가을방,4,6,80000,0,,,
4916,1229,겨울방,8,10,150000,0,,,
4917,1230,봄방,2,4,50000,0,,,
4918,1230,여름방,2,6,70000,0,,,
4919,1230,가을방,4,6,80000,0,,,
4920,1230,겨울방,8,10,150000,0,,,
4921,1231,봄방,2,4,50000,0,,,
4922,1231,여름방,2,6,70000,0,,,
4923,1231,가을방,4,6,80000,0,,,
4924,1231,겨울방,8,10,150000,0,,,
4925,1232,봄방,2,4,50000,0,,,
4926,1232,여름방,2,6,70000,0,,,
4927,1232,가을방,4,6,80000,0,,,
4928,1232,겨울방,8,10,150000,0,,,
4929,1233,봄방,2,4,50000,0,,,
4930,1233,여름방,2,6,70000,0,,,
4931,1233,가을방,4,6,80000,0,,,
4932,1233,겨울방,8,10,150000,0,,,
4933,1234,봄방,2,4,50000,0,,,
4934,1234,여름방,2,6,70000,0,,,
4935,1234,가을방,4,6,80000,0,,,
4936,1234,겨울방,8,10,150000,0,,,
4937,1235,봄방,2,4,50000,0,,,
4938,1235,여름방,2,6,70000,0,,,
4939,1235,가을방,4,6,80000,0,,,
4940,1235,겨울방,8,10,150000,0,,,
4941,1236,봄방,2,4,50000,0,,,
4942,1236,여름방,2,6,70000,0,,,
4943,1236,가을방,4,6,80000,0,,,
4944,1236,겨울방,8,10,150000,0,,,
4945,1237,봄방,2,4,50000,0,,,
4946,1237,여름방,2,6,70000,0,,,
4947,1237,가을방,4,6,80000,0,,,
4948,1237,겨울방,8,10,150000,0,,,
4949,1238,봄방,2,4,50000,0,,,
4950,1238,여름방,2,6,70000,0,,,
4951,1238,가을방,4,6,80000,0,,,
4952,1238,겨울방,8,10,150000,0,,,
4953,1239,봄방,2,4,50000,0,,,
4954,1239,여름방,2,6,70000,0,,,
4955,1239,가을방,4,6,80000,0,,,
4956,1239,겨울방,8,10,150000,0,,,
4957,1240,봄방,2,4,50000,0,,,
4958,1240,여름방,2,6,70000,0,,,
4959,1240,가을방,4,6,80000,0,,,
4960,1240,겨울방,8,10,150000,0,,,
4961,1241,봄방,2,4,50000,0,,,
4962,1241,여름방,2,6,70000,0,,,
4963,1241,가을방,4,6,80000,0,,,
4964,1241,겨울방,8,10,150000,0,,,
4965,1242,봄방,2,4,50000,0,,,
4966,1242,여름방,2,6,70000,0,,,
4967,1242,가을방,4,6,80000,0,,,
4968,1242,겨울방,8,10,150000,0,,,
4969,1243,봄방,2,4,50000,0,,,
4970,1243,여름방,2,6,70000,0,,,
4971,1243,가을방,4,6,80000,0,,,
4972,1243,겨울방,8,10,150000,0,,,
4973,1244,봄방,2,4,50000,0,,,
4974,1244,여름방,2,6,70000,0,,,
4975,1244,가을방,4,6,80000,0,,,
4976,1244,겨울방,8,10,150000,0,,,
4977,1245,봄방,2,4,50000,0,,,
4978,1245,여름방,2,6,70000,0,,,
4979,1245,가을방,4,6,80000,0,,,
4980,1245,겨울방,8,10,150000,0,,,
4981,1246,봄방,2,4,50000,0,,,
4982,1246,여름방,2,6,70000,0,,,
4983,1246,가을방,4,6,80000,0,,,
4984,1246,겨울방,8,10,150000,0,,,
4985,1247,봄방,2,4,50000,0,,,
4986,1247,여름방,2,6,70000,0,,,
4987,1247,가을방,4,6,80000,0,,,
4988,1247,겨울방,8,10,150000,0,,,
4989,1248,봄방,2,4,50000,0,,,
4990,1248,여름방,2,6,70000,0,,,
4991,1248,가을방,4,6,80000,0,,,
4992,1248,겨울방,8,10,150000,0,,,
4993,1249,봄방,2,4,50000,0,,,
4994,1249,여름방,2,6,70000,0,,,
4995,1249,가을방,4,6,80000,0,,,
4996,1249,겨울방,8,10,150000,0,,,
4997,1250,봄방,2,4,50000,0,,,
4998,1250,여름방,2,6,70000,0,,,
4999,1250,가을방,4,6,80000,0,,,
5000,1250,겨울방,8,10,150000,0,,,
5001,1251,봄방,2,4,50000,0,,,
5002,1251,여름방,2,6,70000,0,,,
5003,1251,가을방,4,6,80000,0,,,
5004,1251,겨울방,8,10,150000,0,,,
5005,1252,봄방,2,4,50000,0,,,
5006,1252,여름방,2,6,70000,0,,,
5007,1252,가을방,4,6,80000,0,,,
5008,1252,겨울방,8,10,150000,0,,,
5009,1253,봄방,2,4,50000,0,,,
5010,1253,여름방,2,6,70000,0,,,
5011,1253,가을방,4,6,80000,0,,,
5012,1253,겨울방,8,10,150000,0,,,
5013,1254,봄방,2,4,50000,0,,,
5014,1254,여름방,2,6,70000,0,,,
5015,1254,가을방,4,6,80000,0,,,
5016,1254,겨울방,8,10,150000,0,,,
5017,1255,봄방,2,4,50000,0,,,
5018,1255,여름방,2,6,70000,0,,,
5019,1255,가을방,4,6,80000,0,,,
5020,1255,겨울방,8,10,150000,0,,,
5021,1256,봄방,2,4,50000,0,,,
5022,1256,여름방,2,6,70000,0,,,
5023,1256,가을방,4,6,80000,0,,,
5024,1256,겨울방,8,10,150000,0,,,
5025,1257,봄방,2,4,50000,0,,,
5026,1257,여름방,2,6,70000,0,,,
5027,1257,가을방,4,6,80000,0,,,
5028,1257,겨울방,8,10,150000,0,,,
5029,1258,봄방,2,4,50000,0,,,
5030,1258,여름방,2,6,70000,0,,,
5031,1258,가을방,4,6,80000,0,,,
5032,1258,겨울방,8,10,150000,0,,,
5033,1259,봄방,2,4,50000,0,,,
5034,1259,여름방,2,6,70000,0,,,
5035,1259,가을방,4,6,80000,0,,,
5036,1259,겨울방,8,10,150000,0,,,
5037,1260,봄방,2,4,50000,0,,,
5038,1260,여름방,2,6,70000,0,,,
5039,1260,가을방,4,6,80000,0,,,
5040,1260,겨울방,8,10,150000,0,,,
5041,1261,봄방,2,4,50000,0,,,
5042,1261,여름방,2,6,70000,0,,,
5043,1261,가을방,4,6,80000,0,,,
5044,1261,겨울방,8,10,150000,0,,,
5045,1262,봄방,2,4,50000,0,,,
5046,1262,여름방,2,6,70000,0,,,
5047,1262,가을방,4,6,80000,0,,,
5048,1262,겨울방,8,10,150000,0,,,
5049,1263,봄방,2,4,50000,0,,,
5050,1263,여름방,2,6,70000,0,,,
5051,1263,가을방,4,6,80000,0,,,
5052,1263,겨울방,8,10,150000,0,,,
5053,1264,봄방,2,4,50000,0,,,
5054,1264,여름방,2,6,70000,0,,,
5055,1264,가을방,4,6,80000,0,,,
5056,1264,겨울방,8,10,150000,0,,,
5057,1265,봄방,2,4,50000,0,,,
5058,1265,여름방,2,6,70000,0,,,
5059,1265,가을방,4,6,80000,0,,,
5060,1265,겨울방,8,10,150000,0,,,
5061,1266,봄방,2,4,50000,0,,,
5062,1266,여름방,2,6,70000,0,,,
5063,1266,가을방,4,6,80000,0,,,
5064,1266,겨울방,8,10,150000,0,,,
5065,1267,봄방,2,4,50000,0,,,
5066,1267,여름방,2,6,70000,0,,,
5067,1267,가을방,4,6,80000,0,,,
5068,1267,겨울방,8,10,150000,0,,,
5069,1268,봄방,2,4,50000,0,,,
5070,1268,여름방,2,6,70000,0,,,
5071,1268,가을방,4,6,80000,0,,,
5072,1268,겨울방,8,10,150000,0,,,
5073,1269,봄방,2,4,50000,0,,,
5074,1269,여름방,2,6,70000,0,,,
5075,1269,가을방,4,6,80000,0,,,
5076,1269,겨울방,8,10,150000,0,,,
5077,1270,봄방,2,4,50000,0,,,
5078,1270,여름방,2,6,70000,0,,,
5079,1270,가을방,4,6,80000,0,,,
5080,1270,겨울방,8,10,150000,0,,,
5081,1271,봄방,2,4,50000,0,,,
5082,1271,여름방,2,6,70000,0,,,
5083,1271,가을방,4,6,80000,0,,,
5084,1271,겨울방,8,10,150000,0,,,
5085,1272,봄방,2,4,50000,0,,,
5086,1272,여름방,2,6,70000,0,,,
5087,1272,가을방,4,6,80000,0,,,
5088,1272,겨울방,8,10,150000,0,,,
5089,1273,봄방,2,4,50000,0,,,
5090,1273,여름방,2,6,70000,0,,,
5091,1273,가을방,4,6,80000,0,,,
5092,1273,겨울방,8,10,150000,0,,,
5093,1274,봄방,2,4,50000,0,,,
5094,1274,여름방,2,6,70000,0,,,
5095,1274,가을방,4,6,80000,0,,,
5096,1274,겨울방,8,10,150000,0,,,
5097,1275,봄방,2,4,50000,0,,,
5098,1275,여름방,2,6,70000,0,,,
5099,1275,가을방,4,6,80000,0,,,
5100,1275,겨울방,8,10,150000,0,,,
5101,1276,봄방,2,4,50000,0,,,
5102,1276,여름방,2,6,70000,0,,,
5103,1276,가을방,4,6,80000,0,,,
5104,1276,겨울방,8,10,150000,0,,,
5105,1277,봄방,2,4,50000,0,,,
5106,1277,여름방,2,6,70000,0,,,
5107,1277,가을방,4,6,80000,0,,,
5108,1277,겨울방,8,10,150000,0,,,
5109,1278,봄방,2,4,50000,0,,,
5110,1278,여름방,2,6,70000,0,,,
5111,1278,가을방,4,6,80000,0,,,
5112,1278,겨울방,8,10,150000,0,,,
5113,1279,봄방,2,4,50000,0,,,
5114,1279,여름방,2,6,70000,0,,,
5115,1279,가을방,4,6,80000,0,,,
5116,1279,겨울방,8,10,150000,0,,,
5117,1280,봄방,2,4,50000,0,,,
5118,1280,여름방,2,6,70000,0,,,
5119,1280,가을방,4,6,80000,0,,,
5120,1280,겨울방,8,10,150000,0,,,
5121,1281,봄방,2,4,50000,0,,,
5122,1281,여름방,2,6,70000,0,,,
5123,1281,가을방,4,6,80000,0,,,
5124,1281,겨울방,8,10,150000,0,,,
5125,1282,봄방,2,4,50000,0,,,
5126,1282,여름방,2,6,70000,0,,,
5127,1282,가을방,4,6,80000,0,,,
5128,1282,겨울방,8,10,150000,0,,,
5129,1283,봄방,2,4,50000,0,,,
5130,1283,여름방,2,6,70000,0,,,
5131,1283,가을방,4,6,80000,0,,,
5132,1283,겨울방,8,10,150000,0,,,
5133,1284,봄방,2,4,50000,0,,,
5134,1284,여름방,2,6,70000,0,,,
5135,1284,가을방,4,6,80000,0,,,
5136,1284,겨울방,8,10,150000,0,,,
5137,1285,봄방,2,4,50000,0,,,
5138,1285,여름방,2,6,70000,0,,,
5139,1285,가을방,4,6,80000,0,,,
5140,1285,겨울방,8,10,150000,0,,,
5141,1286,봄방,2,4,50000,0,,,
5142,1286,여름방,2,6,70000,0,,,
5143,1286,가을방,4,6,80000,0,,,
5144,1286,겨울방,8,10,150000,0,,,
5145,1287,봄방,2,4,50000,0,,,
5146,1287,여름방,2,6,70000,0,,,
5147,1287,가을방,4,6,80000,0,,,
5148,1287,겨울방,8,10,150000,0,,,
5149,1288,봄방,2,4,50000,0,,,
5150,1288,여름방,2,6,70000,0,,,
5151,1288,가을방,4,6,80000,0,,,
5152,1288,겨울방,8,10,150000,0,,,
5153,1289,봄방,2,4,50000,0,,,
5154,1289,여름방,2,6,70000,0,,,
5155,1289,가을방,4,6,80000,0,,,
5156,1289,겨울방,8,10,150000,0,,,
5157,1290,봄방,2,4,50000,0,,,
5158,1290,여름방,2,6,70000,0,,,
5159,1290,가을방,4,6,80000,0,,,
5160,1290,겨울방,8,10,150000,0,,,
5161,1291,봄방,2,4,50000,0,,,
5162,1291,여름방,2,6,70000,0,,,
5163,1291,가을방,4,6,80000,0,,,
5164,1291,겨울방,8,10,150000,0,,,
5165,1292,봄방,2,4,50000,0,,,
5166,1292,여름방,2,6,70000,0,,,
5167,1292,가을방,4,6,80000,0,,,
5168,1292,겨울방,8,10,150000,0,,,
5169,1293,봄방,2,4,50000,0,,,
5170,1293,여름방,2,6,70000,0,,,
5171,1293,가을방,4,6,80000,0,,,
5172,1293,겨울방,8,10,150000,0,,,
5173,1294,봄방,2,4,50000,0,,,
5174,1294,여름방,2,6,70000,0,,,
5175,1294,가을방,4,6,80000,0,,,
5176,1294,겨울방,8,10,150000,0,,,
5177,1295,봄방,2,4,50000,0,,,
5178,1295,여름방,2,6,70000,0,,,
5179,1295,가을방,4,6,80000,0,,,
5180,1295,겨울방,8,10,150000,0,,,
5181,1296,봄방,2,4,50000,0,,,
5182,1296,여름방,2,6,70000,0,,,
5183,1296,가을방,4,6,80000,0,,,
5184,1296,겨울방,8,10,150000,0,,,
5185,1297,봄방,2,4,50000,0,,,
5186,1297,여름방,2,6,70000,0,,,
5187,1297,가을방,4,6,80000,0,,,
5188,1297,겨울방,8,10,150000,0,,,
5189,1298,봄방,2,4,50000,0,,,
5190,1298,여름방,2,6,70000,0,,,
5191,1298,가을방,4,6,80000,0,,,
5192,1298,겨울방,8,10,150000,0,,,
5193,1299,봄방,2,4,50000,0,,,
5194,1299,여름방,2,6,70000,0,,,
5195,1299,가을방,4,6,80000,0,,,
5196,1299,겨울방,8,10,150000,0,,,
5197,1300,봄방,2,4,50000,0,,,
5198,1300,여름방,2,6,70000,0,,,
5199,1300,가을방,4,6,80000,0,,,
5200,1300,겨울방,8,10,150000,0,,,
5201,1301,봄방,2,4,50000,0,,,
5202,1301,여름방,2,6,70000,0,,,
5203,1301,가을방,4,6,80000,0,,,
5204,1301,겨울방,8,10,150000,0,,,
5205,1302,봄방,2,4,50000,0,,,
5206,1302,여름방,2,6,70000,0,,,
5207,1302,가을방,4,6,80000,0,,,
5208,1302,겨울방,8,10,150000,0,,,
5209,1303,봄방,2,4,50000,0,,,
5210,1303,여름방,2,6,70000,0,,,
5211,1303,가을방,4,6,80000,0,,,
5212,1303,겨울방,8,10,150000,0,,,
5213,1304,봄방,2,4,50000,0,,,
5214,1304,여름방,2,6,70000,0,,,
5215,1304,가을방,4,6,80000,0,,,
5216,1304,겨울방,8,10,150000,0,,,
5217,1305,봄방,2,4,50000,0,,,
5218,1305,여름방,2,6,70000,0,,,
5219,1305,가을방,4,6,80000,0,,,
5220,1305,겨울방,8,10,150000,0,,,
5221,1306,봄방,2,4,50000,0,,,
5222,1306,여름방,2,6,70000,0,,,
5223,1306,가을방,4,6,80000,0,,,
5224,1306,겨울방,8,10,150000,0,,,
5225,1307,봄방,2,4,50000,0,,,
5226,1307,여름방,2,6,70000,0,,,
5227,1307,가을방,4,6,80000,0,,,
5228,1307,겨울방,8,10,150000,0,,,
5229,1308,봄방,2,4,50000,0,,,
5230,1308,여름방,2,6,70000,0,,,
5231,1308,가을방,4,6,80000,0,,,
5232,1308,겨울방,8,10,150000,0,,,
5233,1309,봄방,2,4,50000,0,,,
5234,1309,여름방,2,6,70000,0,,,
5235,1309,가을방,4,6,80000,0,,,
5236,1309,겨울방,8,10,150000,0,,,
5237,1310,봄방,2,4,50000,0,,,
5238,1310,여름방,2,6,70000,0,,,
5239,1310,가을방,4,6,80000,0,,,
5240,1310,겨울방,8,10,150000,0,,,
5241,1311,봄방,2,4,50000,0,,,
5242,1311,여름방,2,6,70000,0,,,
5243,1311,가을방,4,6,80000,0,,,
5244,1311,겨울방,8,10,150000,0,,,
5245,1312,봄방,2,4,50000,0,,,
5246,1312,여름방,2,6,70000,0,,,
5247,1312,가을방,4,6,80000,0,,,
5248,1312,겨울방,8,10,150000,0,,,
5249,1313,봄방,2,4,50000,0,,,
5250,1313,여름방,2,6,70000,0,,,
5251,1313,가을방,4,6,80000,0,,,
5252,1313,겨울방,8,10,150000,0,,,
5253,1314,봄방,2,4,50000,0,,,
5254,1314,여름방,2,6,70000,0,,,
5255,1314,가을방,4,6,80000,0,,,
5256,1314,겨울방,8,10,150000,0,,,
5257,1315,봄방,2,4,50000,0,,,
5258,1315,여름방,2,6,70000,0,,,
5259,1315,가을방,4,6,80000,0,,,
5260,1315,겨울방,8,10,150000,0,,,
5261,1316,봄방,2,4,50000,0,,,
5262,1316,여름방,2,6,70000,0,,,
5263,1316,가을방,4,6,80000,0,,,
5264,1316,겨울방,8,10,150000,0,,,
5265,1317,봄방,2,4,50000,0,,,
5266,1317,여름방,2,6,70000,0,,,
5267,1317,가을방,4,6,80000,0,,,
5268,1317,겨울방,8,10,150000,0,,,
5269,1318,봄방,2,4,50000,0,,,
5270,1318,여름방,2,6,70000,0,,,
5271,1318,가을방,4,6,80000,0,,,
5272,1318,겨울방,8,10,150000,0,,,
5273,1319,봄방,2,4,50000,0,,,
5274,1319,여름방,2,6,70000,0,,,
5275,1319,가을방,4,6,80000,0,,,
5276,1319,겨울방,8,10,150000,0,,,
5277,1320,봄방,2,4,50000,0,,,
5278,1320,여름방,2,6,70000,0,,,
5279,1320,가을방,4,6,80000,0,,,
5280,1320,겨울방,8,10,150000,0,,,
5281,1321,봄방,2,4,50000,0,,,
5282,1321,여름방,2,6,70000,0,,,
5283,1321,가을방,4,6,80000,0,,,
5284,1321,겨울방,8,10,150000,0,,,
5285,1322,봄방,2,4,50000,0,,,
5286,1322,여름방,2,6,70000,0,,,
5287,1322,가을방,4,6,80000,0,,,
5288,1322,겨울방,8,10,150000,0,,,
5289,1323,봄방,2,4,50000,0,,,
5290,1323,여름방,2,6,70000,0,,,
5291,1323,가을방,4,6,80000,0,,,
5292,1323,겨울방,8,10,150000,0,,,
5293,1324,봄방,2,4,50000,0,,,
5294,1324,여름방,2,6,70000,0,,,
5295,1324,가을방,4,6,80000,0,,,
5296,1324,겨울방,8,10,150000,0,,,
5297,1325,봄방,2,4,50000,0,,,
5298,1325,여름방,2,6,70000,0,,,
5299,1325,가을방,4,6,80000,0,,,
5300,1325,겨울방,8,10,150000,0,,,
5301,1326,봄방,2,4,50000,0,,,
5302,1326,여름방,2,6,70000,0,,,
5303,1326,가을방,4,6,80000,0,,,
5304,1326,겨울방,8,10,150000,0,,,
5305,1327,봄방,2,4,50000,0,,,
5306,1327,여름방,2,6,70000,0,,,
5307,1327,가을방,4,6,80000,0,,,
5308,1327,겨울방,8,10,150000,0,,,
5309,1328,봄방,2,4,50000,0,,,
5310,1328,여름방,2,6,70000,0,,,
5311,1328,가을방,4,6,80000,0,,,
5312,1328,겨울방,8,10,150000,0,,,
5313,1329,봄방,2,4,50000,0,,,
5314,1329,여름방,2,6,70000,0,,,
5315,1329,가을방,4,6,80000,0,,,
5316,1329,겨울방,8,10,150000,0,,,
5317,1330,봄방,2,4,50000,0,,,
5318,1330,여름방,2,6,70000,0,,,
5319,1330,가을방,4,6,80000,0,,,
5320,1330,겨울방,8,10,150000,0,,,
5321,1331,봄방,2,4,50000,0,,,
5322,1331,여름방,2,6,70000,0,,,
5323,1331,가을방,4,6,80000,0,,,
5324,1331,겨울방,8,10,150000,0,,,
5325,1332,봄방,2,4,50000,0,,,
